order_id,order_date,ship_mode,segment,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,customer_id
4946,2022-06-14,First Class,Consumer,Office Supplies,Binders,OFF-BI-10000050,10.0,10.0,2,5,1621
4947,2022-11-24,First Class,Consumer,Office Supplies,Fasteners,OFF-FA-10000304,10.0,10.0,2,3,491
4948,2022-04-03,Standard Class,Consumer,Office Supplies,Labels,OFF-LA-10002475,30.0,30.0,4,2,1554
4949,2023-03-09,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10001989,100.0,120.0,7,5,5087
4950,2023-11-29,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10000732,20.0,20.0,3,4,832
4951,2023-06-25,Second Class,Consumer,Office Supplies,Art,OFF-AR-10004441,10.0,10.0,3,3,4581
4952,2022-11-20,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10000304,10.0,10.0,2,2,2973
4953,2023-08-20,Second Class,Corporate,Office Supplies,Appliances,OFF-AP-10002670,60.0,70.0,1,4,1145
4954,2022-04-18,Standard Class,Corporate,Technology,Phones,TEC-PH-10001527,80.0,90.0,2,3,1876
4955,2022-06-10,Second Class,Corporate,Office Supplies,Art,OFF-AR-10002335,20.0,20.0,7,2,4297
4956,2022-05-01,Second Class,Corporate,Office Supplies,Paper,OFF-PA-10003641,70.0,80.0,3,5,1166
4957,2022-01-31,Second Class,Corporate,Furniture,Furnishings,FUR-FU-10002685,30.0,40.0,2,4,4482
4958,2022-03-29,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10001308,10.0,10.0,2,2,1383
4959,2022-08-16,Standard Class,Consumer,Office Supplies,Fasteners,OFF-FA-10003485,20.0,20.0,9,2,4543
4960,2023-03-09,Standard Class,Home Office,Technology,Phones,TEC-PH-10003357,50.0,60.0,1,3,1532
4961,2023-08-07,Standard Class,Home Office,Office Supplies,Appliances,OFF-AP-10002867,60.0,70.0,1,2,1194
4962,2022-08-08,First Class,Consumer,Furniture,Chairs,FUR-CH-10004477,40.0,50.0,1,3,1235
4963,2023-06-06,First Class,Consumer,Office Supplies,Art,OFF-AR-10001427,20.0,20.0,3,5,2930
4964,2023-08-27,First Class,Consumer,Office Supplies,Storage,OFF-ST-10002344,210.0,240.0,3,4,1054
4965,2023-04-14,Second Class,Consumer,Office Supplies,Binders,OFF-BI-10000301,10.0,10.0,4,5,2024
4966,2023-01-01,Second Class,Corporate,Technology,Phones,TEC-PH-10001944,430.0,470.0,4,2,2278
4967,2022-09-24,Second Class,Home Office,Technology,Phones,TEC-PH-10001527,110.0,130.0,3,2,257
4968,2022-08-30,Second Class,Home Office,Office Supplies,Paper,OFF-PA-10001307,10.0,10.0,2,4,1552
4969,2023-11-19,Second Class,Home Office,Technology,Accessories,TEC-AC-10004571,190.0,200.0,2,5,1958
4970,2022-09-25,Second Class,Home Office,Furniture,Chairs,FUR-CH-10001973,100.0,110.0,1,3,175
4971,2023-02-23,First Class,Corporate,Furniture,Chairs,FUR-CH-10000513,170.0,210.0,2,4,1005
4972,2023-12-22,First Class,Corporate,Office Supplies,Paper,OFF-PA-10002421,40.0,40.0,2,5,3415
4973,2022-11-01,First Class,Corporate,Furniture,Furnishings,FUR-FU-10004090,30.0,40.0,2,3,2886
4974,2022-01-15,First Class,Corporate,Office Supplies,Paper,OFF-PA-10004071,70.0,90.0,2,3,3186
4975,2023-09-06,Standard Class,Home Office,Office Supplies,Paper,OFF-PA-10002246,10.0,10.0,2,2,4726
4976,2023-06-17,Second Class,Corporate,Technology,Accessories,TEC-AC-10003198,630.0,720.0,9,2,3135
4977,2023-06-11,First Class,Consumer,Office Supplies,Binders,OFF-BI-10001031,20.0,20.0,5,3,2797
4978,2022-07-07,First Class,Consumer,Office Supplies,Binders,OFF-BI-10003727,10.0,10.0,2,5,2621
4979,2022-09-01,First Class,Consumer,Technology,Phones,TEC-PH-10001336,700.0,770.0,6,4,88
4980,2023-06-19,Second Class,Corporate,Office Supplies,Supplies,OFF-SU-10001664,20.0,20.0,3,4,2359
4981,2023-07-06,Second Class,Corporate,Office Supplies,Appliances,OFF-AP-10003971,20.0,30.0,2,3,2192
4982,2023-10-02,Second Class,Corporate,Technology,Accessories,TEC-AC-10000199,20.0,20.0,4,3,1933
4983,2022-07-03,Standard Class,Corporate,Office Supplies,Labels,OFF-LA-10001045,10.0,10.0,2,4,3296
4984,2023-07-02,Second Class,Consumer,Office Supplies,Storage,OFF-ST-10003442,70.0,80.0,3,4,1518
4985,2023-08-26,Standard Class,Corporate,Office Supplies,Fasteners,OFF-FA-10003059,10.0,10.0,5,3,4128
4986,2022-03-26,Same Day,Consumer,Office Supplies,Labels,OFF-LA-10001175,10.0,10.0,5,4,4530
4987,2023-09-02,Standard Class,Home Office,Office Supplies,Paper,OFF-PA-10003441,20.0,20.0,3,5,4548
4988,2022-12-07,Standard Class,Home Office,Furniture,Chairs,FUR-CH-10004287,1080.0,1330.0,6,3,4192
4989,2022-04-25,Standard Class,Home Office,Office Supplies,Binders,OFF-BI-10004040,10.0,10.0,2,5,3790
4990,2023-03-13,Standard Class,Home Office,Office Supplies,Binders,OFF-BI-10004022,10.0,10.0,3,2,4743
4991,2022-05-11,Standard Class,Home Office,Technology,Phones,TEC-PH-10002200,590.0,690.0,4,4,1804
4992,2022-08-09,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10001120,1630.0,1890.0,5,5,1844
4993,2023-11-27,Standard Class,Corporate,Office Supplies,Envelopes,OFF-EN-10000461,60.0,60.0,8,3,4602
4994,2023-04-09,Standard Class,Corporate,Office Supplies,Labels,OFF-LA-10004008,20.0,20.0,8,3,941
4995,2022-10-30,Standard Class,Corporate,Furniture,Furnishings,FUR-FU-10000221,20.0,20.0,5,3,2795
4996,2022-02-14,Standard Class,Home Office,Office Supplies,Binders,OFF-BI-10000962,40.0,50.0,4,3,1738
4997,2023-01-05,Standard Class,Corporate,Office Supplies,Appliances,OFF-AP-10000390,40.0,50.0,1,3,2939
4998,2022-10-01,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10000014,10.0,10.0,4,4,4731
4999,2023-05-27,Standard Class,Home Office,Technology,Phones,TEC-PH-10004120,100.0,110.0,1,3,3433
5000,2022-01-10,Standard Class,Home Office,Office Supplies,Paper,OFF-PA-10002764,50.0,60.0,5,3,2337
5001,2023-01-02,Standard Class,Home Office,Technology,Accessories,TEC-AC-10000736,70.0,80.0,1,2,108
5002,2023-05-02,Same Day,Home Office,Office Supplies,Supplies,OFF-SU-10000898,60.0,70.0,5,3,3205
5003,2023-09-22,Same Day,Home Office,Office Supplies,Paper,OFF-PA-10004327,150.0,190.0,4,4,2867
5004,2023-01-10,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10000143,10.0,10.0,2,3,1643
5005,2022-03-10,Second Class,Consumer,Technology,Accessories,TEC-AC-10002550,50.0,50.0,3,2,1453
5006,2023-10-29,Second Class,Corporate,Office Supplies,Storage,OFF-ST-10003306,610.0,710.0,5,5,2368
5007,2022-02-28,Standard Class,Home Office,Technology,Machines,TEC-MA-10000045,1930.0,2320.0,2,5,3281
5008,2023-12-11,Standard Class,Home Office,Office Supplies,Storage,OFF-ST-10001505,20.0,20.0,3,4,1728
5009,2023-05-23,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10004781,10.0,10.0,1,3,884
5010,2023-04-17,Standard Class,Corporate,Technology,Phones,TEC-PH-10002680,750.0,790.0,6,5,2867
5011,2022-02-07,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10000848,10.0,10.0,3,4,3120
5012,2022-10-21,First Class,Corporate,Furniture,Bookcases,FUR-BO-10004467,190.0,210.0,7,5,2628
5013,2022-06-23,Standard Class,Home Office,Office Supplies,Binders,OFF-BI-10001670,30.0,30.0,3,4,947
5014,2022-10-25,Standard Class,Home Office,Office Supplies,Storage,OFF-ST-10000136,200.0,220.0,7,3,378
5015,2023-07-03,Standard Class,Home Office,Technology,Phones,TEC-PH-10004522,190.0,210.0,6,3,2987
5016,2022-08-21,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10002960,30.0,40.0,7,2,2373
5017,2022-04-16,Standard Class,Consumer,Technology,Phones,TEC-PH-10002584,1250.0,1500.0,4,5,2267
5018,2023-07-18,First Class,Consumer,Furniture,Furnishings,FUR-FU-10002505,10.0,10.0,3,2,1203
5019,2023-09-04,First Class,Consumer,Technology,Accessories,TEC-AC-10003832,640.0,770.0,3,2,2596
5020,2022-04-20,First Class,Consumer,Office Supplies,Supplies,OFF-SU-10002537,20.0,20.0,2,5,4415
5021,2022-01-12,Second Class,Corporate,Office Supplies,Supplies,OFF-SU-10003505,330.0,350.0,3,3,442
5022,2022-06-07,Standard Class,Consumer,Technology,Accessories,TEC-AC-10001465,60.0,70.0,2,4,2885
5023,2023-03-17,Standard Class,Consumer,Technology,Accessories,TEC-AC-10003832,690.0,770.0,3,2,3129
5024,2022-03-01,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10003731,30.0,40.0,4,2,1115
5025,2022-08-22,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10004828,30.0,30.0,2,3,2203
5026,2023-12-06,Standard Class,Consumer,Technology,Phones,TEC-PH-10003012,390.0,460.0,3,3,2602
5027,2023-04-06,Standard Class,Consumer,Office Supplies,Appliances,OFF-AP-10002311,120.0,140.0,2,2,1319
5028,2023-08-19,Standard Class,Consumer,Furniture,Chairs,FUR-CH-10004626,280.0,300.0,3,2,4476
5029,2023-06-07,Second Class,Consumer,Technology,Accessories,TEC-AC-10001606,210.0,240.0,3,2,2822
5030,2022-05-17,Standard Class,Consumer,Office Supplies,Art,OFF-AR-10001216,10.0,10.0,3,4,3292
5031,2023-01-02,Standard Class,Consumer,Office Supplies,Supplies,OFF-SU-10001664,10.0,10.0,1,4,4159
5032,2023-03-31,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10002498,110.0,120.0,8,3,1661
5033,2023-01-17,Standard Class,Corporate,Furniture,Chairs,FUR-CH-10003968,180.0,210.0,3,4,4165
5034,2023-06-14,Standard Class,Corporate,Office Supplies,Appliances,OFF-AP-10002765,30.0,30.0,1,2,2387
5035,2023-07-27,Second Class,Home Office,Furniture,Bookcases,FUR-BO-10004690,610.0,690.0,5,5,79
5036,2023-01-27,Standard Class,Corporate,Furniture,Tables,FUR-TA-10000688,530.0,650.0,3,3,3746
5037,2023-01-10,Standard Class,Corporate,Technology,Accessories,TEC-AC-10003441,30.0,30.0,2,4,3659
5038,2023-08-20,Second Class,Consumer,Technology,Accessories,TEC-AC-10003610,220.0,240.0,5,3,2622
5039,2023-10-12,First Class,Corporate,Furniture,Tables,FUR-TA-10001520,190.0,200.0,4,4,3176
5040,2022-09-23,First Class,Corporate,Technology,Phones,TEC-PH-10001817,680.0,720.0,2,2,4115
5041,2023-10-11,First Class,Corporate,Office Supplies,Binders,OFF-BI-10004492,200.0,220.0,7,5,320
5042,2022-11-03,Second Class,Consumer,Office Supplies,Paper,OFF-PA-10002421,60.0,70.0,3,3,4535
5043,2022-10-04,Second Class,Consumer,Office Supplies,Appliances,OFF-AP-10000055,120.0,130.0,4,5,1063
5044,2022-09-22,Second Class,Consumer,Furniture,Furnishings,FUR-FU-10000965,410.0,470.0,9,4,1291
5045,2023-11-22,Second Class,Consumer,Office Supplies,Paper,OFF-PA-10001363,50.0,60.0,5,2,3109
5046,2022-03-21,Second Class,Consumer,Office Supplies,Storage,OFF-ST-10001496,680.0,720.0,4,3,4963
5047,2022-04-03,Second Class,Consumer,Office Supplies,Binders,OFF-BI-10004656,10.0,10.0,3,2,2663
5048,2023-07-27,Second Class,Consumer,Office Supplies,Art,OFF-AR-10001227,10.0,10.0,5,2,4410
5049,2023-06-30,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10002071,10.0,10.0,7,5,1022
5050,2022-02-02,Standard Class,Consumer,Technology,Accessories,TEC-AC-10004901,80.0,80.0,2,2,2221
5051,2022-09-01,Standard Class,Home Office,Office Supplies,Paper,OFF-PA-10001776,20.0,20.0,2,3,505
5052,2022-03-28,Standard Class,Corporate,Office Supplies,Envelopes,OFF-EN-10000483,20.0,20.0,2,3,156
5053,2022-05-21,Same Day,Consumer,Office Supplies,Paper,OFF-PA-10003129,180.0,200.0,4,4,2725
5054,2023-10-14,Second Class,Consumer,Technology,Accessories,TEC-AC-10003198,360.0,400.0,5,2,1185
5055,2023-01-03,Second Class,Consumer,Office Supplies,Art,OFF-AR-10001246,10.0,10.0,3,3,4669
5056,2023-06-22,Second Class,Consumer,Furniture,Bookcases,FUR-BO-10003272,1170.0,1350.0,9,3,246
5057,2023-12-27,First Class,Consumer,Office Supplies,Paper,OFF-PA-10002606,30.0,30.0,5,5,4127
5058,2023-10-20,First Class,Consumer,Office Supplies,Storage,OFF-ST-10002486,40.0,40.0,6,3,4698
5059,2022-08-06,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10004330,80.0,100.0,9,2,1198
5060,2023-10-28,Second Class,Consumer,Technology,Phones,TEC-PH-10000560,600.0,700.0,2,2,1387
5061,2023-11-03,Second Class,Consumer,Office Supplies,Storage,OFF-ST-10000060,530.0,580.0,9,4,308
5062,2022-03-29,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10003684,40.0,40.0,2,3,4613
5063,2022-10-07,Standard Class,Consumer,Technology,Phones,TEC-PH-10000441,310.0,380.0,3,2,1087
5064,2022-01-09,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10000723,100.0,120.0,3,5,4580
5065,2023-01-17,First Class,Consumer,Technology,Phones,TEC-PH-10004977,350.0,390.0,2,3,2316
5066,2022-01-06,Standard Class,Consumer,Technology,Accessories,TEC-AC-10002001,350.0,380.0,3,3,1903
5067,2022-10-13,Standard Class,Consumer,Furniture,Tables,FUR-TA-10001889,1510.0,1780.0,7,2,3457
5068,2022-03-24,Standard Class,Home Office,Office Supplies,Art,OFF-AR-10003504,20.0,20.0,5,5,424
5069,2022-09-13,Standard Class,Home Office,Technology,Copiers,TEC-CO-10001571,500.0,550.0,1,3,3704
5070,2022-06-08,Standard Class,Home Office,Office Supplies,Appliances,OFF-AP-10002495,150.0,170.0,3,5,3363
5071,2022-07-20,Standard Class,Home Office,Office Supplies,Envelopes,OFF-EN-10002500,40.0,40.0,3,3,3239
5072,2023-08-19,Standard Class,Home Office,Furniture,Furnishings,FUR-FU-10002088,50.0,50.0,6,3,191
5073,2023-05-28,Standard Class,Home Office,Technology,Phones,TEC-PH-10001128,270.0,300.0,2,3,2527
5074,2022-10-21,Same Day,Consumer,Office Supplies,Storage,OFF-ST-10000649,50.0,60.0,4,3,2863
5075,2022-07-18,Second Class,Consumer,Office Supplies,Binders,OFF-BI-10002103,10.0,10.0,2,2,3423
5076,2022-11-10,Second Class,Consumer,Furniture,Tables,FUR-TA-10001705,610.0,740.0,5,2,4814
5077,2023-05-31,Second Class,Consumer,Office Supplies,Storage,OFF-ST-10004634,30.0,40.0,5,5,3374
5078,2023-01-30,Second Class,Consumer,Furniture,Tables,FUR-TA-10004442,380.0,400.0,2,5,756
5079,2022-07-13,Standard Class,Home Office,Office Supplies,Binders,OFF-BI-10002949,20.0,20.0,3,5,2139
5080,2022-05-17,Standard Class,Consumer,Furniture,Bookcases,FUR-BO-10002213,300.0,360.0,3,2,378
5081,2022-01-14,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10001325,10.0,10.0,1,5,2811
5082,2023-03-28,Same Day,Home Office,Office Supplies,Paper,OFF-PA-10003441,20.0,20.0,4,5,2625
5083,2023-07-24,Standard Class,Consumer,Technology,Accessories,TEC-AC-10004209,30.0,40.0,4,2,283
5084,2023-12-05,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10000501,50.0,60.0,3,5,2240
5085,2022-08-23,Second Class,Corporate,Office Supplies,Paper,OFF-PA-10003656,100.0,110.0,4,3,403
5086,2023-05-02,Standard Class,Home Office,Office Supplies,Binders,OFF-BI-10001107,10.0,10.0,2,5,1083
5087,2023-12-01,Standard Class,Corporate,Technology,Phones,TEC-PH-10000562,390.0,470.0,7,4,2642
5088,2022-04-30,Standard Class,Corporate,Technology,Accessories,TEC-AC-10001101,10.0,10.0,1,4,2807
5089,2023-07-03,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10003529,10.0,10.0,3,2,1378
5090,2023-04-07,First Class,Corporate,Office Supplies,Paper,OFF-PA-10001752,10.0,10.0,2,2,3677
5091,2023-03-24,First Class,Corporate,Office Supplies,Envelopes,OFF-EN-10001141,10.0,10.0,1,5,3428
5092,2023-04-06,Standard Class,Consumer,Office Supplies,Fasteners,OFF-FA-10003472,10.0,10.0,3,3,4502
5093,2022-11-10,Standard Class,Corporate,Office Supplies,Storage,OFF-ST-10004507,50.0,50.0,3,2,2768
5094,2022-06-16,Standard Class,Consumer,Office Supplies,Appliances,OFF-AP-10004036,10.0,10.0,4,2,3643
5095,2023-07-19,Standard Class,Consumer,Furniture,Tables,FUR-TA-10004086,170.0,210.0,5,5,5044
5096,2022-12-15,Standard Class,Consumer,Technology,Phones,TEC-PH-10000307,30.0,40.0,4,4,223
5097,2023-11-25,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10002088,10.0,10.0,3,3,3878
5098,2022-03-08,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10004965,30.0,30.0,2,2,5065
5099,2022-03-26,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10002485,30.0,40.0,2,3,3813
5100,2023-09-05,Standard Class,Home Office,Office Supplies,Binders,OFF-BI-10002194,20.0,20.0,3,4,4314
5101,2023-10-19,Same Day,Consumer,Office Supplies,Art,OFF-AR-10003732,10.0,10.0,2,3,4920
5102,2022-09-10,Same Day,Consumer,Office Supplies,Paper,OFF-PA-10002195,10.0,10.0,1,5,1838
5103,2022-05-03,Same Day,Consumer,Office Supplies,Paper,OFF-PA-10002365,20.0,20.0,3,3,1872
5104,2022-07-12,Second Class,Consumer,Office Supplies,Paper,OFF-PA-10001950,40.0,40.0,6,5,1424
5105,2023-12-11,Second Class,Consumer,Technology,Accessories,TEC-AC-10004633,20.0,20.0,3,2,1238
5106,2023-05-14,Standard Class,Consumer,Furniture,Chairs,FUR-CH-10002439,170.0,190.0,4,4,4091
5107,2023-01-15,Standard Class,Corporate,Technology,Accessories,TEC-AC-10000682,70.0,70.0,4,2,3485
5108,2022-02-11,First Class,Home Office,Office Supplies,Art,OFF-AR-10004078,30.0,40.0,9,5,4332
5109,2023-09-13,First Class,Home Office,Office Supplies,Art,OFF-AR-10001958,70.0,70.0,5,4,389
5110,2023-02-24,Standard Class,Corporate,Office Supplies,Envelopes,OFF-EN-10001335,50.0,50.0,6,4,4330
5111,2023-12-23,Standard Class,Corporate,Office Supplies,Storage,OFF-ST-10003479,170.0,190.0,6,2,3607
5112,2023-08-31,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10003016,10.0,10.0,4,2,381
5113,2023-05-19,Same Day,Consumer,Furniture,Furnishings,FUR-FU-10001025,20.0,20.0,9,5,2529
5114,2022-04-10,Second Class,Consumer,Office Supplies,Paper,OFF-PA-10003936,20.0,20.0,3,4,4050
5115,2022-07-11,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10004140,10.0,10.0,3,5,1318
5116,2023-02-25,Standard Class,Consumer,Office Supplies,Labels,OFF-LA-10004178,20.0,20.0,1,2,4657
5117,2023-09-04,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10003324,30.0,40.0,1,3,3729
5118,2023-04-18,Standard Class,Consumer,Office Supplies,Fasteners,OFF-FA-10004854,20.0,30.0,3,5,3243
5119,2023-10-09,Standard Class,Consumer,Technology,Machines,TEC-MA-10002859,570.0,630.0,7,4,2497
5120,2022-02-10,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10000088,80.0,80.0,9,4,214
5121,2023-06-16,Standard Class,Corporate,Office Supplies,Storage,OFF-ST-10004180,210.0,230.0,5,5,3284
5122,2023-08-17,Standard Class,Corporate,Technology,Accessories,TEC-AC-10002926,90.0,100.0,2,3,159
5123,2023-11-04,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10003797,20.0,20.0,3,3,2829
5124,2022-04-02,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10002195,10.0,10.0,2,4,2650
5125,2023-07-14,Same Day,Consumer,Furniture,Tables,FUR-TA-10001039,370.0,460.0,9,5,2482
5126,2022-09-24,Same Day,Consumer,Office Supplies,Envelopes,OFF-EN-10001099,60.0,70.0,7,5,509
5127,2023-02-14,Same Day,Consumer,Technology,Machines,TEC-MA-10003979,2300.0,2800.0,4,4,5057
5128,2023-07-18,Same Day,Consumer,Office Supplies,Appliances,OFF-AP-10002945,500.0,600.0,2,3,414
5129,2022-04-23,Same Day,Consumer,Technology,Phones,TEC-PH-10001536,20.0,20.0,1,3,896
5130,2023-11-22,Same Day,Consumer,Technology,Phones,TEC-PH-10000526,260.0,290.0,3,4,2858
5131,2023-08-26,Same Day,Consumer,Office Supplies,Paper,OFF-PA-10000213,30.0,40.0,9,5,4296
5132,2022-12-07,Standard Class,Corporate,Furniture,Furnishings,FUR-FU-10002501,90.0,100.0,8,3,2867
5133,2022-04-19,Standard Class,Consumer,Technology,Phones,TEC-PH-10001819,90.0,110.0,3,2,2496
5134,2022-12-14,Standard Class,Home Office,Office Supplies,Appliances,OFF-AP-10001962,50.0,60.0,7,4,3788
5135,2023-08-16,Standard Class,Home Office,Office Supplies,Binders,OFF-BI-10003364,80.0,90.0,4,4,2983
5136,2022-10-28,Standard Class,Home Office,Office Supplies,Fasteners,OFF-FA-10002983,20.0,20.0,5,4,4632
5137,2023-06-10,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10002432,10.0,10.0,2,5,4039
5138,2023-03-12,Standard Class,Corporate,Furniture,Furnishings,FUR-FU-10003096,30.0,30.0,4,2,2933
5139,2023-09-30,Standard Class,Consumer,Office Supplies,Envelopes,OFF-EN-10001539,20.0,20.0,3,2,4835
5140,2022-10-13,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10004996,40.0,50.0,5,5,3525
5141,2023-05-12,Standard Class,Consumer,Technology,Accessories,TEC-AC-10001956,110.0,120.0,2,3,2722
5142,2022-04-15,Standard Class,Consumer,Furniture,Chairs,FUR-CH-10000454,1250.0,1320.0,6,5,2944
5143,2023-11-24,Standard Class,Consumer,Office Supplies,Supplies,OFF-SU-10000946,50.0,60.0,8,2,3052
5144,2022-04-18,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10004140,10.0,10.0,1,5,703
5145,2022-05-07,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10003039,90.0,90.0,2,2,3002
5146,2023-10-21,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10000464,110.0,140.0,4,3,1629
5147,2022-02-15,Standard Class,Consumer,Office Supplies,Appliances,OFF-AP-10000252,40.0,50.0,4,5,2702
5148,2022-10-04,Standard Class,Home Office,Furniture,Furnishings,FUR-FU-10001731,10.0,10.0,4,5,586
5149,2023-12-10,Standard Class,Home Office,Furniture,Chairs,FUR-CH-10001394,730.0,840.0,3,5,3175
5150,2023-11-12,Same Day,Consumer,Technology,Phones,TEC-PH-10001578,970.0,1210.0,3,2,711
5151,2022-01-22,Second Class,Corporate,Office Supplies,Storage,OFF-ST-10000675,60.0,70.0,2,5,2071
5152,2023-05-10,First Class,Corporate,Office Supplies,Storage,OFF-ST-10002352,30.0,40.0,5,4,1010
5153,2022-08-24,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10004528,15.0,15.0,1,4,4461
5154,2023-11-22,Standard Class,Consumer,Office Supplies,Art,OFF-AR-10001026,10.0,10.0,3,4,4542
5155,2022-08-29,First Class,Consumer,Office Supplies,Binders,OFF-BI-10002215,30.0,30.0,4,5,2626
5156,2022-07-26,First Class,Consumer,Furniture,Furnishings,FUR-FU-10000305,190.0,210.0,3,2,1061
5157,2023-09-29,Second Class,Home Office,Technology,Phones,TEC-PH-10002584,940.0,1000.0,2,3,2135
5158,2023-12-04,Second Class,Home Office,Furniture,Chairs,FUR-CH-10000229,510.0,570.0,3,4,3537
5159,2023-02-24,Second Class,Home Office,Furniture,Furnishings,FUR-FU-10003799,10.0,10.0,2,2,3255
5160,2022-10-10,Second Class,Corporate,Technology,Phones,TEC-PH-10001700,90.0,110.0,2,5,4911
5161,2022-06-09,Second Class,Corporate,Technology,Phones,TEC-PH-10001527,60.0,70.0,2,5,1589
5162,2022-04-25,Standard Class,Corporate,Furniture,Bookcases,FUR-BO-10002916,1290.0,1370.0,8,3,2127
5163,2023-05-11,Second Class,Consumer,Furniture,Chairs,FUR-CH-10000863,270.0,300.0,2,2,188
