Order Id,Order Date,Ship Mode,Segment,Category,Sub Category,Product Id,cost price,List Price,Quantity,Discount Percent,Customer ID
6432,20-06-2022,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10002982,10,10,7,2,3060
6433,05-04-2022,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10001468,340,410,3,5,2035
6434,27-04-2023,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10001838,20,20,5,4,483
6435,28-12-2023,Standard Class,Corporate,Technology,Phones,TEC-PH-10002890,150,180,5,4,1170
6436,07-08-2023,First Class,Consumer,Furniture,Furnishings,FUR-FU-10004963,40,40,4,2,1854
6437,25-07-2023,First Class,Consumer,Office Supplies,Storage,OFF-ST-10000025,450,480,5,5,3628
6438,04-07-2022,First Class,Consumer,Technology,Phones,TEC-PH-10004389,250,300,3,5,1670
6439,08-07-2022,Standard Class,Consumer,Furniture,Tables,FUR-TA-10000577,890,970,4,2,4443
6440,19-04-2023,First Class,Consumer,Furniture,Chairs,FUR-CH-10003298,550,590,5,2,2382
6441,08-01-2023,Standard Class,Corporate,Office Supplies,Art,OFF-AR-10001860,30,30,5,3,2061
6442,21-11-2023,Standard Class,Corporate,Office Supplies,Storage,OFF-ST-10003123,80,100,3,4,976
6443,13-11-2023,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10001295,40,40,2,5,1755
6444,03-02-2023,Standard Class,Corporate,Office Supplies,Labels,OFF-LA-10000407,20,20,5,3,1505
6445,15-11-2023,Standard Class,Corporate,Furniture,Furnishings,FUR-FU-10003535,70,80,3,5,760
6446,08-08-2023,Standard Class,Consumer,Office Supplies,Fasteners,OFF-FA-10000611,10,10,6,2,1804
6447,01-05-2023,Second Class,Home Office,Furniture,Furnishings,FUR-FU-10004848,100,100,5,5,274
6448,19-01-2023,Second Class,Home Office,Office Supplies,Labels,OFF-LA-10002381,0,0,1,3,2908
6449,25-05-2022,Second Class,Home Office,Office Supplies,Storage,OFF-ST-10000918,10,10,1,4,2458
6450,26-12-2022,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10000822,10,10,2,4,4675
6451,16-06-2022,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10002222,50,50,2,5,729
6452,01-11-2022,Standard Class,Consumer,Office Supplies,Art,OFF-AR-10004930,10,10,1,5,3232
6453,26-06-2023,Second Class,Consumer,Technology,Phones,TEC-PH-10001750,140,160,3,4,3742
6454,29-11-2022,Standard Class,Consumer,Office Supplies,Art,OFF-AR-10000657,0,0,2,2,274
6455,07-09-2022,First Class,Consumer,Office Supplies,Storage,OFF-ST-10003442,50,60,2,4,3173
6456,08-10-2022,First Class,Consumer,Furniture,Furnishings,FUR-FU-10003142,40,40,7,4,3438
6457,04-09-2022,Standard Class,Corporate,Technology,Phones,TEC-PH-10002468,130,140,1,2,810
6458,09-01-2022,Standard Class,Corporate,Office Supplies,Art,OFF-AR-10004165,20,20,7,2,2063
6459,25-04-2023,First Class,Corporate,Office Supplies,Art,OFF-AR-10001919,0,0,2,2,5089
6460,31-12-2022,First Class,Corporate,Office Supplies,Art,OFF-AR-10003045,10,10,5,4,3275
6461,17-02-2022,First Class,Corporate,Office Supplies,Art,OFF-AR-10003338,40,40,5,4,456
6462,14-03-2023,First Class,Corporate,Technology,Accessories,TEC-AC-10003280,70,90,3,3,3789
6463,19-05-2022,First Class,Corporate,Furniture,Chairs,FUR-CH-10003298,220,260,2,3,1448
6464,10-01-2022,First Class,Corporate,Office Supplies,Labels,OFF-LA-10004544,60,70,5,2,3015
6465,18-11-2023,Standard Class,Home Office,Furniture,Furnishings,FUR-FU-10004586,10,10,2,2,5063
6466,16-11-2022,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10003572,70,80,6,3,2891
6467,26-03-2022,Second Class,Consumer,Technology,Accessories,TEC-AC-10002331,60,70,7,4,2256
6468,02-08-2022,Standard Class,Home Office,Office Supplies,Storage,OFF-ST-10000142,1850,2080,5,5,4474
6469,04-01-2022,Standard Class,Home Office,Technology,Phones,TEC-PH-10000441,520,630,5,3,4525
6470,22-03-2023,Standard Class,Home Office,Furniture,Furnishings,FUR-FU-10004864,60,70,6,2,1116
6471,16-02-2023,Standard Class,Home Office,Technology,Phones,TEC-PH-10001750,110,130,2,3,967
6472,13-07-2022,Standard Class,Home Office,Technology,Accessories,TEC-AC-10004510,100,110,7,3,1772
6473,02-04-2022,Standard Class,Home Office,Office Supplies,Labels,OFF-LA-10001074,90,100,10,4,3773
6474,17-09-2022,Second Class,Consumer,Office Supplies,Appliances,OFF-AP-10003590,760,870,3,4,681
6475,24-03-2023,First Class,Corporate,Furniture,Bookcases,FUR-BO-10003433,50,60,4,3,410
6476,05-10-2023,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10002432,0,0,3,4,2662
6477,17-06-2022,Standard Class,Consumer,Office Supplies,Appliances,OFF-AP-10003622,10,10,2,4,1402
6478,30-04-2023,Standard Class,Consumer,Technology,Accessories,TEC-AC-10003832,170,210,1,3,2349
6479,03-03-2023,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10000809,20,20,3,5,4629
6480,28-08-2022,Standard Class,Consumer,Technology,Phones,TEC-PH-10000441,420,500,5,4,954
6481,21-05-2023,Standard Class,Consumer,Office Supplies,Appliances,OFF-AP-10002287,20,20,7,2,3725
6482,18-02-2022,Standard Class,Consumer,Furniture,Bookcases,FUR-BO-10002824,210,240,2,3,2935
6483,03-10-2023,Standard Class,Consumer,Technology,Accessories,TEC-AC-10002942,100,110,2,2,3534
6484,26-04-2022,Standard Class,Corporate,Furniture,Tables,FUR-TA-10001932,350,380,2,2,5034
6485,02-06-2023,Standard Class,Corporate,Technology,Machines,TEC-MA-10003173,70,80,6,5,3062
6486,30-10-2022,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10004156,40,50,4,3,4746
6487,18-05-2022,Standard Class,Consumer,Office Supplies,Appliances,OFF-AP-10002945,870,960,4,2,2885
6488,31-07-2023,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10000948,10,10,3,5,3352
6489,04-09-2023,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10002254,240,300,14,3,2536
6490,13-03-2022,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10004782,20,30,5,2,4902
6491,23-11-2023,Standard Class,Corporate,Furniture,Furnishings,FUR-FU-10000222,90,100,4,4,4242
6492,30-05-2023,Standard Class,Corporate,Furniture,Bookcases,FUR-BO-10004695,230,290,2,3,4197
6493,16-10-2023,Standard Class,Corporate,Office Supplies,Storage,OFF-ST-10003327,40,40,5,5,2931
6494,29-11-2023,Standard Class,Corporate,Technology,Phones,TEC-PH-10003357,230,240,4,4,734
6495,02-12-2022,Second Class,Consumer,Technology,Accessories,TEC-AC-10002167,20,20,2,2,4445
6496,12-12-2022,Second Class,Consumer,Office Supplies,Paper,OFF-PA-10001937,20,20,3,3,3361
6497,23-02-2023,Second Class,Consumer,Technology,Accessories,TEC-AC-10004510,20,30,2,3,4318
6498,10-04-2022,Standard Class,Home Office,Furniture,Furnishings,FUR-FU-10001487,20,20,3,2,4688
6499,05-07-2023,Standard Class,Home Office,Office Supplies,Binders,OFF-BI-10000069,120,140,9,2,2642
6500,29-05-2022,Standard Class,Home Office,Technology,Accessories,TEC-AC-10003289,250,280,14,3,4191
6501,01-01-2023,Standard Class,Home Office,Office Supplies,Binders,OFF-BI-10000069,80,90,6,5,660
6502,17-09-2022,Standard Class,Consumer,Technology,Phones,TEC-PH-10001299,480,540,6,4,4202
6503,13-04-2023,Standard Class,Consumer,Technology,Phones,TEC-PH-10001552,40,50,7,5,4659
6504,30-11-2023,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10001098,20,20,3,5,366
6505,07-07-2023,Second Class,Corporate,Office Supplies,Storage,OFF-ST-10000142,1100,1250,3,3,865
6506,25-10-2023,Standard Class,Corporate,Office Supplies,Art,OFF-AR-10001547,10,10,3,5,3644
6507,09-09-2023,Second Class,Corporate,Office Supplies,Paper,OFF-PA-10001593,20,20,4,5,4453
6508,30-07-2022,Second Class,Corporate,Furniture,Furnishings,FUR-FU-10004071,280,330,4,5,4536
6509,03-10-2023,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10001970,240,280,5,3,177
6510,27-07-2023,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10001524,50,50,3,5,3120
6511,01-07-2022,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10004156,30,30,3,2,3133
6512,05-12-2023,Standard Class,Home Office,Office Supplies,Art,OFF-AR-10003158,20,20,6,3,4528
6513,21-08-2023,Standard Class,Home Office,Office Supplies,Labels,OFF-LA-10004559,10,10,4,2,3013
6514,04-07-2023,Standard Class,Home Office,Office Supplies,Paper,OFF-PA-10001033,240,290,7,3,4033
6515,13-08-2023,Standard Class,Home Office,Technology,Phones,TEC-PH-10001336,190,210,2,3,1243
6516,11-09-2022,Standard Class,Consumer,Furniture,Chairs,FUR-CH-10002961,200,220,3,3,680
6517,14-03-2022,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10001488,480,530,5,2,4167
6518,10-02-2022,Standard Class,Consumer,Office Supplies,Art,OFF-AR-10001915,80,100,10,2,4424
6519,15-06-2023,Standard Class,Consumer,Office Supplies,Appliances,OFF-AP-10001205,100,110,2,2,1911
6520,20-11-2022,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10004528,0,0,1,3,1721
6521,15-10-2022,Second Class,Consumer,Office Supplies,Binders,OFF-BI-10004995,4570,5440,4,4,1699
6522,22-08-2023,Second Class,Consumer,Furniture,Chairs,FUR-CH-10004626,280,300,3,3,201
6523,13-10-2023,Second Class,Consumer,Office Supplies,Paper,OFF-PA-10001260,50,60,7,2,598
6524,23-09-2022,Standard Class,Home Office,Office Supplies,Labels,OFF-LA-10002945,10,10,2,2,1152
6525,24-04-2022,Standard Class,Home Office,Technology,Phones,TEC-PH-10002310,60,60,1,3,4184
6526,06-06-2023,Standard Class,Home Office,Office Supplies,Binders,OFF-BI-10001525,10,10,5,3,2174
6527,19-03-2023,Standard Class,Home Office,Office Supplies,Binders,OFF-BI-10001308,10,10,5,2,1520
6528,09-05-2023,Second Class,Corporate,Technology,Copiers,TEC-CO-10002095,1680,2000,4,5,2737
6529,04-06-2023,Standard Class,Home Office,Office Supplies,Storage,OFF-ST-10004946,190,220,4,3,4451
6530,01-04-2023,Standard Class,Home Office,Office Supplies,Labels,OFF-LA-10004425,10,10,3,3,4372
6531,18-03-2022,Standard Class,Home Office,Office Supplies,Binders,OFF-BI-10000320,0,0,3,4,4285
6532,22-03-2022,Standard Class,Consumer,Office Supplies,Art,OFF-AR-10001315,10,10,5,5,4047
6533,22-08-2022,Standard Class,Consumer,Technology,Accessories,TEC-AC-10004595,120,140,1,3,1532
6534,27-03-2023,Standard Class,Consumer,Technology,Accessories,TEC-AC-10001539,340,400,5,2,3595
6535,26-07-2022,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10001359,1810,2150,3,4,2282
6536,08-02-2023,Standard Class,Consumer,Furniture,Bookcases,FUR-BO-10002213,3690,4010,10,5,1099
6537,16-12-2022,First Class,Corporate,Furniture,Tables,FUR-TA-10003008,270,330,3,5,4318
6538,10-10-2022,First Class,Corporate,Office Supplies,Storage,OFF-ST-10000934,80,100,3,3,1681
6539,30-12-2023,Standard Class,Corporate,Technology,Phones,TEC-PH-10004042,140,160,1,3,421
6540,26-01-2022,Standard Class,Corporate,Furniture,Chairs,FUR-CH-10002439,250,290,5,2,2443
6541,17-01-2023,First Class,Consumer,Office Supplies,Paper,OFF-PA-10001363,60,70,6,4,1975
6542,03-01-2022,First Class,Consumer,Furniture,Furnishings,FUR-FU-10003394,130,140,2,2,1391
6543,03-08-2023,First Class,Consumer,Technology,Phones,TEC-PH-10003171,100,110,3,2,1510
6544,24-07-2022,First Class,Consumer,Office Supplies,Storage,OFF-ST-10003123,30,30,1,5,1357
6545,08-10-2023,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10003007,60,60,5,2,1783
6546,17-03-2022,Standard Class,Consumer,Office Supplies,Labels,OFF-LA-10000973,10,10,2,3,1151
6547,06-08-2023,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10000483,20,20,1,2,4125
6548,29-08-2023,Standard Class,Home Office,Furniture,Chairs,FUR-CH-10000863,590,630,6,3,4740
6549,14-05-2023,Standard Class,Home Office,Office Supplies,Paper,OFF-PA-10003036,20,20,3,2,1972
6550,30-01-2023,First Class,Home Office,Furniture,Chairs,FUR-CH-10002304,130,160,6,5,2237
6551,29-08-2022,Second Class,Consumer,Furniture,Chairs,FUR-CH-10000422,310,330,4,2,1865
6552,06-10-2023,Second Class,Home Office,Office Supplies,Paper,OFF-PA-10002986,10,10,2,3,449
6553,02-05-2023,Second Class,Home Office,Office Supplies,Storage,OFF-ST-10002289,150,160,5,5,282
6554,24-04-2022,Second Class,Home Office,Technology,Accessories,TEC-AC-10001606,280,320,4,3,4036
6555,03-01-2023,Second Class,Home Office,Office Supplies,Storage,OFF-ST-10003805,440,510,3,3,970
6556,28-01-2022,Second Class,Home Office,Office Supplies,Paper,OFF-PA-10002109,0,0,1,3,3039
6557,01-08-2022,Second Class,Home Office,Office Supplies,Binders,OFF-BI-10000632,10,10,1,3,236
6558,07-03-2022,Second Class,Home Office,Office Supplies,Labels,OFF-LA-10003510,20,20,1,4,1051
6559,02-10-2023,Standard Class,Corporate,Furniture,Chairs,FUR-CH-10004997,1430,1520,9,5,1179
6560,12-02-2022,Standard Class,Corporate,Office Supplies,Envelopes,OFF-EN-10003001,360,420,5,5,4119
6561,06-04-2023,Standard Class,Corporate,Office Supplies,Labels,OFF-LA-10003766,0,0,1,3,855
6562,22-10-2023,First Class,Corporate,Office Supplies,Appliances,OFF-AP-10003040,30,30,5,2,1340
6563,01-01-2022,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10001078,20,20,3,4,4928
6564,25-07-2022,Standard Class,Consumer,Furniture,Tables,FUR-TA-10003469,170,190,2,5,4409
6565,22-12-2023,Standard Class,Consumer,Office Supplies,Art,OFF-AR-10002578,10,10,3,2,4831
6566,13-11-2023,Standard Class,Consumer,Furniture,Chairs,FUR-CH-10004675,770,870,4,2,777
6567,12-11-2023,Second Class,Consumer,Office Supplies,Binders,OFF-BI-10004632,220,240,4,4,1077
6568,20-03-2022,Second Class,Consumer,Office Supplies,Art,OFF-AR-10003087,10,10,5,2,1055
6569,25-10-2022,Standard Class,Consumer,Office Supplies,Art,OFF-AR-10001868,0,0,2,2,2284
6570,27-07-2022,Standard Class,Consumer,Furniture,Chairs,FUR-CH-10002602,270,320,3,2,4417
6571,02-02-2022,Standard Class,Consumer,Office Supplies,Envelopes,OFF-EN-10000056,140,150,3,2,206
6572,30-08-2022,Standard Class,Consumer,Technology,Accessories,TEC-AC-10000474,190,230,3,4,342
6573,12-10-2023,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10003971,10,10,2,5,4637
6574,06-01-2022,Standard Class,Corporate,Office Supplies,Storage,OFF-ST-10000689,480,560,4,4,4199
6575,19-03-2022,Standard Class,Corporate,Technology,Machines,TEC-MA-10004255,270,320,8,4,3210
6576,19-05-2023,Standard Class,Consumer,Technology,Accessories,TEC-AC-10000990,1000,1050,8,3,2747
6577,21-01-2023,Standard Class,Consumer,Furniture,Chairs,FUR-CH-10003968,140,170,3,4,1861
6578,17-06-2022,Second Class,Consumer,Technology,Phones,TEC-PH-10001615,140,170,6,2,2182
6579,10-07-2022,Standard Class,Consumer,Technology,Phones,TEC-PH-10000895,940,1010,7,3,2395
6580,06-01-2022,Same Day,Consumer,Office Supplies,Paper,OFF-PA-10003001,10,10,1,2,2309
6581,13-07-2022,Same Day,Consumer,Office Supplies,Art,OFF-AR-10002766,10,10,3,2,3110
6582,05-06-2023,Same Day,Consumer,Furniture,Furnishings,FUR-FU-10003095,90,100,3,5,432
6583,02-05-2022,Standard Class,Corporate,Technology,Accessories,TEC-AC-10003610,150,180,3,2,1222
6584,10-09-2023,Standard Class,Consumer,Office Supplies,Art,OFF-AR-10003727,80,100,6,2,3665
6585,22-11-2022,Standard Class,Consumer,Technology,Phones,TEC-PH-10002660,240,270,4,5,2365
6586,08-11-2022,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10003274,10,10,5,3,4880
6587,02-09-2023,Standard Class,Consumer,Office Supplies,Art,OFF-AR-10003829,20,20,6,5,1252
6588,14-01-2023,Standard Class,Consumer,Furniture,Bookcases,FUR-BO-10003441,280,300,3,3,570
6589,12-06-2022,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10003355,10,10,3,5,1295
6590,31-12-2022,Standard Class,Consumer,Office Supplies,Supplies,OFF-SU-10003505,190,230,2,5,2274
6591,03-03-2022,First Class,Consumer,Office Supplies,Labels,OFF-LA-10004484,10,10,3,3,4738
6592,11-03-2023,Standard Class,Corporate,Office Supplies,Art,OFF-AR-10000658,30,30,3,3,4399
6593,06-07-2023,Standard Class,Corporate,Technology,Phones,TEC-PH-10000347,20,20,5,3,682
6594,11-01-2022,Second Class,Consumer,Office Supplies,Binders,OFF-BI-10001989,20,30,2,3,2990
6595,20-10-2022,Standard Class,Corporate,Office Supplies,Art,OFF-AR-10001897,110,130,7,2,4638
6596,22-09-2023,First Class,Corporate,Office Supplies,Binders,OFF-BI-10000285,10,10,5,2,1145
6597,06-11-2022,First Class,Corporate,Office Supplies,Paper,OFF-PA-10001804,10,10,1,4,1166
6598,13-03-2023,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10002557,0,0,1,2,1428
6599,29-06-2023,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10002319,60,60,2,2,4588
6600,06-10-2022,Standard Class,Corporate,Furniture,Furnishings,FUR-FU-10003849,50,60,3,3,3177
6601,22-10-2023,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10002923,130,150,3,5,3830
6602,26-01-2023,Standard Class,Corporate,Furniture,Chairs,FUR-CH-10004754,210,240,8,5,65
6603,14-11-2023,Standard Class,Corporate,Office Supplies,Labels,OFF-LA-10000634,20,20,6,5,1171
6604,06-02-2023,First Class,Consumer,Office Supplies,Storage,OFF-ST-10001418,140,150,3,4,3023
6605,26-05-2022,Standard Class,Consumer,Office Supplies,Fasteners,OFF-FA-10003467,10,10,3,2,2373
6606,03-11-2022,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10001293,50,50,7,2,671
6607,13-12-2023,Standard Class,Consumer,Technology,Phones,TEC-PH-10003885,200,210,4,3,4871
6608,24-05-2023,Standard Class,Consumer,Furniture,Chairs,FUR-CH-10004860,430,480,6,2,2197
6609,18-05-2023,Standard Class,Consumer,Technology,Machines,TEC-MA-10002428,320,370,3,4,2601
6610,25-11-2023,Same Day,Corporate,Office Supplies,Storage,OFF-ST-10002406,80,90,6,3,2227
6611,24-01-2022,First Class,Corporate,Office Supplies,Binders,OFF-BI-10004209,20,20,3,2,1007
6612,24-03-2022,Standard Class,Consumer,Furniture,Chairs,FUR-CH-10001891,160,190,2,4,2340
6613,04-02-2022,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10002215,20,20,3,5,4610
6614,03-06-2023,Standard Class,Consumer,Technology,Phones,TEC-PH-10002103,440,470,5,4,1763
6615,23-07-2023,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10003394,180,210,3,4,2636
6616,27-08-2023,First Class,Consumer,Furniture,Bookcases,FUR-BO-10004218,190,240,2,3,4070
6617,02-02-2023,First Class,Consumer,Office Supplies,Labels,OFF-LA-10000081,20,20,6,3,3194
6618,14-11-2022,First Class,Consumer,Office Supplies,Paper,OFF-PA-10001497,200,220,4,3,465
6619,02-01-2022,Second Class,Corporate,Office Supplies,Paper,OFF-PA-10004983,30,30,5,4,3294
6620,20-10-2022,Second Class,Corporate,Office Supplies,Art,OFF-AR-10004010,200,210,6,4,590
6621,26-12-2022,Second Class,Corporate,Office Supplies,Supplies,OFF-SU-10002881,3700,4160,5,3,345
6622,29-01-2023,Second Class,Corporate,Furniture,Bookcases,FUR-BO-10001608,170,210,3,2,4431
6623,30-08-2022,First Class,Corporate,Furniture,Furnishings,FUR-FU-10001487,30,40,6,4,478
6624,01-05-2023,First Class,Corporate,Office Supplies,Labels,OFF-LA-10001934,50,60,8,2,4710
6625,24-10-2023,Standard Class,Consumer,Furniture,Tables,FUR-TA-10002855,90,100,1,5,1723
6626,10-06-2023,Standard Class,Consumer,Furniture,Chairs,FUR-CH-10004875,160,200,4,4,4704
6627,20-06-2022,Standard Class,Consumer,Technology,Machines,TEC-MA-10001127,6440,7000,4,3,4136
6628,29-05-2022,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10003177,10,10,2,3,2901
6629,06-09-2022,Second Class,Consumer,Technology,Phones,TEC-PH-10000011,260,280,14,3,1778
6630,05-12-2022,Standard Class,Home Office,Office Supplies,Binders,OFF-BI-10001757,10,10,5,4,3213
6631,17-09-2022,Standard Class,Consumer,Furniture,Chairs,FUR-CH-10000847,600,700,3,5,1635
6632,30-10-2022,Standard Class,Consumer,Furniture,Tables,FUR-TA-10001307,1420,1750,5,4,895
6633,30-06-2023,Second Class,Home Office,Office Supplies,Appliances,OFF-AP-10001205,40,50,1,2,2156
6634,12-07-2022,Same Day,Consumer,Technology,Accessories,TEC-AC-10001838,180,200,1,3,329
6635,10-12-2022,Same Day,Consumer,Office Supplies,Binders,OFF-BI-10003982,70,70,11,3,2816
6636,05-06-2022,Same Day,Consumer,Technology,Phones,TEC-PH-10004977,590,630,4,4,73
6637,07-03-2023,Same Day,Consumer,Office Supplies,Labels,OFF-LA-10003510,110,120,5,3,3060
6638,07-01-2022,Second Class,Consumer,Office Supplies,Art,OFF-AR-10001573,10,10,3,5,3251
6639,26-07-2022,Second Class,Consumer,Office Supplies,Binders,OFF-BI-10001196,90,110,6,2,4649
6640,18-06-2022,Second Class,Corporate,Furniture,Tables,FUR-TA-10003954,1330,1420,8,4,2465
6641,03-05-2022,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10001989,120,130,6,4,101
6642,02-10-2022,Standard Class,Consumer,Technology,Accessories,TEC-AC-10001714,70,80,2,5,3340
6643,19-07-2022,Standard Class,Consumer,Office Supplies,Labels,OFF-LA-10003498,110,130,9,3,1820
6644,29-01-2023,Standard Class,Consumer,Technology,Phones,TEC-PH-10000576,390,440,4,5,4562
6645,31-08-2023,Standard Class,Consumer,Technology,Phones,TEC-PH-10004188,120,140,7,5,1221
6646,10-01-2023,Standard Class,Consumer,Office Supplies,Appliances,OFF-AP-10001469,120,130,4,4,3696
6647,14-02-2022,Standard Class,Home Office,Furniture,Tables,FUR-TA-10003473,480,560,3,3,3183
6648,29-11-2022,Standard Class,Home Office,Office Supplies,Appliances,OFF-AP-10001205,80,90,2,2,1705
6649,21-09-2022,First Class,Corporate,Office Supplies,Binders,OFF-BI-10002429,30,40,7,2,1603
6650,20-02-2023,First Class,Corporate,Technology,Copiers,TEC-CO-10001943,300,320,2,2,734
6651,10-05-2022,First Class,Corporate,Office Supplies,Fasteners,OFF-FA-10004854,40,50,5,3,3764
