Customer ID,Age,Gender,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases
2496,40,Male,37,Nebraska,XL,Orange,Spring,3.1,No,No,34,Credit Card,Every 3 Months
544,53,Male,98,Alabama,S,Red,Spring,4.3,Yes,Yes,11,Credit Card,Monthly
1722,34,Male,28,Delaware,S,Magenta,Spring,4.3,No,No,24,Credit Card,Monthly
884,28,Male,37,Pennsylvania,S,Gold,Fall,4.3,Yes,Yes,30,Bank Transfer,Monthly
3837,62,Female,84,Alaska,M,Violet,Spring,2.5,No,No,38,PayPal,Fortnightly
3875,70,Female,54,Nevada,XL,Beige,Summer,3.9,No,No,33,Credit Card,Bi-Weekly
1554,27,Male,45,Delaware,M,Indigo,Spring,4.8,No,Yes,21,Debit Card,Quarterly
4456,66,Male,,New York,M,Red,Winter,4,Yes,No,6,Debit Card,Monthly
2052,65,Male,94,Massachusetts,L,Black,Spring,3.8,No,No,14,Credit Card,Monthly
2630,61,Male,44,New Hampshire,M,Peach,Winter,3.8,No,No,25,Venmo,Annually
244,25,Male,100,Kentucky,M,Olive,Winter,2.8,Yes,Yes,4,Debit Card,Monthly
1542,24,Male,77,Illinois,S,Indigo,Winter,2.9,No,Yes,35,Cash,Bi-Weekly
3637,50,Female,38,California,L,Lavender,Summer,4.2,No,No,36,Cash,Weekly
2994,32,Female,21,Kansas,L,Indigo,Spring,4.2,No,No,18,Cash,Bi-Weekly
4516,18,Female,,New York,,White,Summer,,No,No,,Debit Card,Quarterly
2447,38,Male,65,Alaska,L,Peach,Spring,2.9,No,No,7,Credit Card,Monthly
1521,21,Male,66,Iowa,M,Brown,Summer,4.4,No,Yes,39,Cash,Quarterly
96,37,Male,100,Missouri,L,Pink,Fall,3.8,Yes,Yes,48,PayPal,Monthly
2978,38,Female,47,Washington,L,Gold,Winter,3.4,No,No,20,Venmo,Annually
4136,70,Other,,New York,,Red,Summer,,Yes,No,,Debit Card,Monthly
862,46,Male,100,Virginia,XL,Green,Spring,,Yes,Yes,35,Credit Card,Every 3 Months
3079,32,Female,95,Alaska,M,Blue,Spring,2.5,No,No,24,Bank Transfer,Bi-Weekly
4908,21,Other,954.21,New York,S,Green,Winter,,No,Yes,,Credit Card,Weekly
100,26,Male,40,Missouri,XL,Indigo,Summer,3.7,Yes,Yes,33,Debit Card,Quarterly
3825,54,Female,26,Georgia,M,Olive,Summer,4,No,No,31,Credit Card,Quarterly
2410,26,Male,37,Washington,L,Yellow,Spring,3,No,No,47,Cash,Every 3 Months
440,62,Male,50,Idaho,M,Turquoise,Summer,3.4,Yes,Yes,31,Cash,Monthly
2548,47,Male,97,Mississippi,M,Beige,Summer,3.2,No,No,16,Cash,Weekly
1420,43,Male,75,Montana,M,Orange,Summer,2.6,No,Yes,4,Debit Card,Quarterly
829,24,Male,62,Nevada,M,Peach,Fall,3.7,Yes,Yes,27,PayPal,Bi-Weekly
4793,33,Other,,New York,M,Green,Spring,,No,Yes,28,Credit Card,Weekly
3174,69,Female,46,Washington,L,Teal,Summer,4.9,No,No,32,PayPal,Fortnightly
2908,19,Female,82,Maryland,XL,Lavender,Summer,3.7,No,No,50,PayPal,Bi-Weekly
4679,31,Male,,Los Angeles,,Green,Spring,,Yes,Yes,,PayPal,Monthly
4646,34,Female,1404.43,New York,,White,Spring,,No,Yes,,Credit Card,Weekly
176,53,Male,86,Oklahoma,L,Violet,Fall,2.8,Yes,Yes,2,Bank Transfer,Annually
3652,20,Female,32,Arizona,M,Yellow,Spring,3.8,No,No,5,Venmo,Every 3 Months
4734,52,Female,582.79,Phoenix,,Black,Autumn,,Yes,No,,Cash,Weekly
4935,62,Male,,New York,XL,Black,Winter,4,Yes,Yes,20,Credit Card,Quarterly
772,22,Male,68,Hawaii,L,Cyan,Fall,2.6,Yes,Yes,34,Bank Transfer,Fortnightly
3180,57,Female,88,Idaho,M,Olive,Spring,4.3,No,No,12,Debit Card,Bi-Weekly
2821,26,Female,89,Vermont,L,Yellow,Summer,3.9,No,No,5,Cash,Bi-Weekly
4942,62,Female,1177.36,Los Angeles,S,Black,Autumn,4,No,No,,Cash,Monthly
992,20,Male,97,Wisconsin,XL,White,Spring,2.7,Yes,Yes,40,Bank Transfer,Bi-Weekly
2899,23,Female,33,New Jersey,XL,Peach,Summer,4.6,No,No,29,Credit Card,Annually
4652,70,Female,,Los Angeles,,Green,Winter,2,Yes,No,,Credit Card,Weekly
66,65,Male,36,New Jersey,M,Purple,Spring,4.8,Yes,Yes,44,Venmo,Every 3 Months
4266,23,Female,,Phoenix,,Red,Spring,1,Yes,Yes,22,Cash,Weekly
3103,51,Female,85,South Dakota,M,Green,Summer,4.3,No,No,29,Cash,Bi-Weekly
4468,64,Male,663.87,New York,,Blue,Summer,,No,Yes,19,Debit Card,Weekly
2704,56,Female,42,Tennessee,XL,Olive,Winter,4.4,No,No,34,PayPal,Weekly
3410,24,Female,93,Minnesota,M,Teal,Summer,3.2,No,No,3,Credit Card,Every 3 Months
4550,65,Male,,Chicago,L,Blue,Winter,5,No,No,17,Credit Card,Quarterly
2559,49,Male,32,California,M,Silver,Fall,2.7,No,No,24,PayPal,Fortnightly
4132,62,Male,33.92,Los Angeles,,Green,Autumn,,No,Yes,,PayPal,Weekly
1566,58,Male,93,Idaho,L,Peach,Fall,4.2,No,Yes,48,PayPal,Annually
1595,40,Male,41,Colorado,XL,Charcoal,Summer,3.7,No,Yes,3,Cash,Fortnightly
4664,38,Female,864.33,Los Angeles,S,Red,Autumn,,Yes,No,,PayPal,Quarterly
1331,30,Male,65,Vermont,M,Charcoal,Fall,2.9,No,Yes,20,PayPal,Bi-Weekly
1613,18,Male,68,Wisconsin,M,Indigo,Summer,4.4,No,Yes,26,Venmo,Monthly
121,64,Male,84,West Virginia,L,Red,Summer,4,Yes,Yes,32,Bank Transfer,Annually
4439,55,Other,294.04,New York,,Red,Autumn,,Yes,No,,PayPal,Weekly
2504,69,Male,77,Ohio,M,Violet,Summer,2.5,No,No,5,Debit Card,Bi-Weekly
4553,70,Female,,Chicago,M,Red,Spring,,Yes,No,,Credit Card,Monthly
1129,56,Male,30,New York,L,Charcoal,Winter,4.7,No,Yes,35,Debit Card,Monthly
2187,55,Male,23,New Mexico,XL,Teal,Winter,4.3,No,No,6,PayPal,Every 3 Months
4151,64,Male,1384.25,New York,M,Red,Autumn,1,No,Yes,,Credit Card,Weekly
2008,26,Male,25,Virginia,M,Silver,Summer,3.2,No,No,8,PayPal,Quarterly
4706,52,Male,,Houston,L,White,Autumn,4,No,Yes,,Debit Card,Monthly
627,31,Male,79,New Hampshire,M,Indigo,Spring,3.9,Yes,Yes,10,Venmo,Annually
2912,28,Female,38,Ohio,XL,Orange,Fall,2.9,No,No,34,Venmo,Quarterly
3181,18,Female,88,Montana,L,Turquoise,Fall,3.8,No,No,46,PayPal,Weekly
340,40,Male,33,Pennsylvania,M,Teal,Spring,3.8,Yes,Yes,21,Credit Card,Every 3 Months
3219,37,Female,34,Florida,M,Teal,Fall,3.9,No,No,49,PayPal,Monthly
2086,69,Male,49,New York,M,Teal,Fall,4.6,No,No,38,Debit Card,Weekly
3780,60,Female,75,California,XL,Lavender,Spring,4,No,No,45,PayPal,Annually
367,64,Male,36,Nebraska,M,Turquoise,Spring,3.5,Yes,Yes,37,Venmo,Fortnightly
4775,57,Female,,New York,,Black,Spring,,Yes,Yes,,PayPal,Weekly
4239,59,Female,,Chicago,M,Black,Winter,3,Yes,Yes,14,Credit Card,Monthly
2665,22,Female,84,Illinois,L,Silver,Winter,3.2,No,No,37,PayPal,Weekly
1519,68,Male,73,New York,M,Yellow,Winter,4.1,No,Yes,14,Venmo,Fortnightly
108,28,Male,67,Maryland,L,Olive,Winter,3.1,Yes,Yes,46,PayPal,Fortnightly
1100,19,Male,73,North Carolina,M,Peach,Fall,2.6,No,Yes,45,Bank Transfer,Fortnightly
990,70,Male,31,Texas,M,Beige,Spring,3.1,Yes,Yes,2,Bank Transfer,Monthly
3356,40,Female,28,Delaware,M,Peach,Spring,2.6,No,No,3,Bank Transfer,Bi-Weekly
4932,57,Other,,Phoenix,S,Green,Autumn,1,Yes,Yes,,Debit Card,Quarterly
2686,56,Female,25,Virginia,M,Gray,Winter,2.7,No,No,49,Credit Card,Quarterly
4127,38,Other,1132.97,Chicago,,Blue,Spring,3,No,No,10,Debit Card,Monthly
808,27,Male,89,New York,S,Brown,Winter,3.3,Yes,Yes,15,Credit Card,Weekly
3400,40,Female,55,Montana,XL,Yellow,Winter,3.3,No,No,36,Debit Card,Annually
5051,34,Female,,Houston,L,Blue,Winter,3,Yes,No,11,Cash,Quarterly
1158,37,Male,66,Maryland,M,Charcoal,Fall,4.4,No,Yes,11,Cash,Quarterly
914,37,Male,47,Utah,M,Yellow,Fall,2.6,Yes,Yes,29,Cash,Every 3 Months
1078,58,Male,28,West Virginia,M,Pink,Winter,3.7,No,Yes,5,PayPal,Quarterly
1488,40,Male,44,Arizona,L,Black,Summer,4.6,No,Yes,26,PayPal,Annually
3189,42,Female,59,Vermont,M,Lavender,Winter,3.5,No,No,39,Bank Transfer,Monthly
1087,53,Male,62,Alaska,M,Olive,Winter,3,No,Yes,27,PayPal,Bi-Weekly
1609,26,Male,58,Nebraska,XL,Cyan,Fall,4.6,No,Yes,12,Bank Transfer,Bi-Weekly
1303,23,Male,25,Idaho,M,Gold,Fall,2.9,No,Yes,37,Credit Card,Monthly
3664,65,Female,59,Florida,M,Green,Summer,4.4,No,No,49,Credit Card,Weekly
751,25,Male,95,Maryland,L,Violet,Fall,3.4,Yes,Yes,5,Venmo,Annually
3816,32,Female,44,Maine,M,Brown,Fall,4.3,No,No,12,Venmo,Fortnightly
726,61,Male,61,Texas,L,Silver,Winter,3.1,Yes,Yes,33,Debit Card,Fortnightly
3520,31,Female,66,Wisconsin,M,White,Winter,3.7,No,No,14,Bank Transfer,Fortnightly
2489,56,Male,82,New Hampshire,XL,Charcoal,Summer,4.4,No,No,30,PayPal,Monthly
4045,52,Female,1421.74,Houston,L,White,Autumn,,No,Yes,,Cash,Weekly
3289,67,Female,61,South Carolina,XL,White,Spring,4.9,No,No,19,Credit Card,Bi-Weekly
4653,50,Female,876.13,Los Angeles,,Blue,Autumn,,Yes,Yes,3,PayPal,Quarterly
1395,26,Male,43,Iowa,L,Magenta,Fall,4.7,No,Yes,39,Cash,Weekly
1989,46,Male,79,Virginia,M,Gold,Winter,3.9,No,No,26,Bank Transfer,Weekly
3048,21,Female,74,Vermont,M,Violet,Fall,4.1,No,No,3,PayPal,Bi-Weekly
226,25,Male,22,Arkansas,M,Olive,Spring,3.2,Yes,Yes,11,Bank Transfer,Annually
3676,70,Female,80,Virginia,M,White,Winter,4.5,No,No,3,Bank Transfer,Monthly
191,65,Male,70,Indiana,XL,Beige,Fall,3,Yes,Yes,48,Venmo,Quarterly
4876,67,Other,,Los Angeles,,White,Spring,,No,No,18,Cash,Weekly
1183,37,Male,21,New Mexico,M,Maroon,Spring,3.8,No,Yes,45,PayPal,Quarterly
3143,23,Female,21,Kansas,L,Magenta,Winter,4,No,No,1,Venmo,Quarterly
3202,46,Female,38,Vermont,S,Indigo,Fall,2.8,No,No,34,Cash,Monthly
4532,25,Male,720.43,Los Angeles,S,Red,Spring,,No,Yes,,Credit Card,Quarterly
1006,43,Male,94,New York,M,Gold,Winter,3.9,Yes,Yes,5,Debit Card,Bi-Weekly
3247,70,Female,98,Michigan,M,Magenta,Summer,2.9,No,No,37,Cash,Monthly
251,33,Male,25,Mississippi,L,Black,Fall,4,Yes,Yes,9,Bank Transfer,Weekly
3517,34,Female,56,South Carolina,S,White,Summer,4,No,No,38,PayPal,Bi-Weekly
4860,69,Other,,Phoenix,L,Green,Summer,5,No,No,23,Cash,Monthly
98,21,Male,92,Virginia,M,Teal,Winter,4.8,Yes,Yes,37,Cash,Annually
1641,65,Male,51,Tennessee,S,Magenta,Spring,4,No,Yes,13,PayPal,Weekly
3899,44,Female,77,Minnesota,S,Brown,Summer,3.8,No,No,24,Venmo,Weekly
4277,38,Female,,Phoenix,XL,Red,Spring,,No,No,,Credit Card,Weekly
595,35,Male,83,Oklahoma,S,Brown,Winter,2.5,Yes,Yes,6,Debit Card,Monthly
949,49,Male,90,Alabama,L,Olive,Summer,4.9,Yes,Yes,11,Venmo,Every 3 Months
2643,39,Male,87,Iowa,L,Peach,Summer,4,No,No,48,Bank Transfer,Annually
2499,18,Male,39,Massachusetts,S,Green,Fall,2.6,No,No,38,Cash,Fortnightly
453,45,Male,45,Missouri,M,Violet,Summer,,Yes,Yes,39,PayPal,Fortnightly
3753,24,Female,81,Washington,L,Pink,Winter,4.1,No,No,43,Venmo,Weekly
3887,37,Female,92,Iowa,S,Brown,Summer,3.9,No,No,40,Debit Card,Quarterly
403,31,Male,78,California,L,Cyan,Fall,3,Yes,Yes,26,PayPal,Monthly
34,54,Male,38,Colorado,L,Green,Summer,3.3,Yes,Yes,45,Cash,Quarterly
2814,45,Female,50,Vermont,S,Maroon,Summer,3.3,No,No,39,Debit Card,Quarterly
918,69,Male,64,Missouri,M,Maroon,Spring,3.7,Yes,Yes,11,Bank Transfer,Quarterly
2151,57,Male,40,Illinois,M,Orange,Spring,2.6,No,No,12,Cash,Weekly
3041,18,Female,32,Nebraska,M,Gold,Fall,4.1,No,No,10,Cash,Fortnightly
1839,37,Male,24,Vermont,L,Blue,Fall,4.1,No,No,11,Credit Card,Quarterly
4102,32,Male,129.57,Los Angeles,,Green,Summer,3,No,Yes,2,Debit Card,Quarterly
881,39,Male,75,Nevada,L,Red,Spring,3.1,Yes,Yes,25,Debit Card,Monthly
4099,66,Other,843.15,Los Angeles,S,Black,Spring,5,No,Yes,8,PayPal,Weekly
4620,53,Female,,New York,,White,Summer,,No,No,,PayPal,Weekly
3381,41,Female,52,North Dakota,L,Blue,Summer,3.8,No,No,6,PayPal,Every 3 Months
1626,34,Male,45,Minnesota,L,Beige,Winter,3,No,Yes,3,PayPal,Bi-Weekly
4624,23,Other,1204.42,Houston,L,Green,Autumn,5,No,No,26,Credit Card,Weekly
540,49,Male,48,Wyoming,M,Violet,Winter,4,Yes,Yes,49,Debit Card,Weekly
3191,41,Female,78,California,S,Purple,Fall,3.4,No,No,5,Credit Card,Fortnightly
3817,29,Female,86,Maryland,S,Silver,Summer,4.3,No,No,45,Credit Card,Fortnightly
2227,22,Male,72,Missouri,L,Blue,Spring,4.8,No,No,28,Cash,Annually
3487,51,Female,89,North Carolina,L,Charcoal,Winter,4.9,No,No,6,PayPal,Weekly
1820,51,Male,86,Nevada,S,Peach,Spring,4.5,No,No,50,Cash,Quarterly
3320,23,Female,31,North Dakota,M,Indigo,Summer,4.3,No,No,17,Credit Card,Every 3 Months
24,31,Male,88,Oklahoma,XL,White,Winter,4.4,Yes,Yes,40,Credit Card,Weekly
3857,39,Female,78,Virginia,S,Brown,Summer,2.5,No,No,8,Debit Card,Quarterly
3430,27,Female,96,Alaska,S,Purple,Winter,4.6,No,No,34,Debit Card,Weekly
3545,64,Female,55,Wisconsin,XL,Charcoal,Fall,3.6,No,No,42,Cash,Every 3 Months
1972,54,Male,29,Pennsylvania,XL,Indigo,Spring,3.4,No,No,1,Venmo,Monthly
1896,31,Male,61,Washington,L,Indigo,Fall,4.5,No,No,3,Debit Card,Monthly
2420,26,Male,40,North Carolina,M,Blue,Fall,2.7,No,No,11,Credit Card,Every 3 Months
4655,43,Male,,Phoenix,L,Red,Spring,,Yes,No,,Debit Card,Weekly
2281,22,Male,21,Kentucky,M,Red,Summer,2.8,No,No,31,Credit Card,Fortnightly
2999,31,Female,53,Alaska,M,Red,Summer,4.7,No,No,30,Debit Card,Quarterly
291,58,Male,33,Colorado,M,Indigo,Winter,3.7,Yes,Yes,50,PayPal,Weekly
3361,22,Female,81,Minnesota,M,Maroon,Spring,3.3,No,No,47,Cash,Every 3 Months
2754,69,Female,59,Rhode Island,M,Beige,Spring,3.6,No,No,48,PayPal,Quarterly
4645,19,Male,1371.19,Los Angeles,,Green,Autumn,,No,No,,Debit Card,Weekly
701,57,Male,79,Wisconsin,L,Olive,Winter,4.1,Yes,Yes,5,PayPal,Monthly
1127,23,Male,58,Iowa,L,Beige,Winter,3.4,No,Yes,47,Venmo,Fortnightly
2802,64,Female,56,New Mexico,M,Indigo,Winter,2.6,No,No,30,PayPal,Annually
5010,68,Other,1064.28,New York,,Green,Winter,3,No,Yes,46,Cash,Quarterly
3860,65,Female,88,Mississippi,S,Blue,Fall,3,No,No,47,Bank Transfer,Bi-Weekly
35,36,Male,91,North Dakota,L,Violet,Spring,4.6,Yes,Yes,38,PayPal,Quarterly
3107,62,Female,57,Alabama,M,Yellow,Winter,4.7,No,No,20,PayPal,Annually
3469,36,Female,89,Ohio,S,Indigo,Winter,3.5,No,No,36,Debit Card,Quarterly
131,44,Male,39,Kentucky,L,Violet,Fall,3.7,Yes,Yes,13,PayPal,Fortnightly
3888,40,Female,34,Kansas,M,Charcoal,Spring,2.7,No,No,1,Credit Card,Quarterly
4253,59,Female,,Chicago,M,Green,Autumn,,Yes,Yes,49,Cash,Weekly
1720,45,Male,39,Maryland,M,White,Winter,3.2,No,No,8,Venmo,Quarterly
3500,22,Female,29,New Jersey,L,Indigo,Fall,3,No,No,13,PayPal,Every 3 Months
122,19,Male,72,Virginia,M,Olive,Winter,4.2,Yes,Yes,11,Cash,Fortnightly
2667,49,Female,95,Ohio,S,Brown,Winter,4.1,No,No,14,Venmo,Fortnightly
586,69,Male,23,South Carolina,M,Gray,Fall,2.8,Yes,Yes,5,Cash,Every 3 Months
4278,57,Male,,Houston,,White,Summer,4,Yes,Yes,5,Debit Card,Weekly
3710,31,Female,43,Utah,M,Silver,Fall,3.6,No,No,27,PayPal,Quarterly
2938,28,Female,39,West Virginia,M,White,Spring,4.3,No,No,15,Credit Card,Weekly
2512,54,Male,33,Idaho,M,Cyan,Summer,2.7,No,No,1,PayPal,Quarterly
136,43,Male,81,Kansas,M,Purple,Fall,4.1,Yes,Yes,12,PayPal,Quarterly
1434,70,Male,60,Minnesota,L,Yellow,Winter,3.2,No,Yes,45,Debit Card,Weekly
4887,64,Other,169.1,Chicago,M,Black,Autumn,5,Yes,Yes,,Credit Card,Weekly
2490,66,Male,34,South Dakota,M,Green,Winter,3.9,No,No,50,Venmo,Quarterly
73,18,Male,26,Georgia,M,Olive,Winter,2.9,Yes,Yes,21,Bank Transfer,Every 3 Months
451,25,Male,21,Connecticut,L,Beige,Summer,2.7,Yes,Yes,19,Credit Card,Monthly
1818,32,Male,27,Delaware,M,White,Summer,4.7,No,No,20,Cash,Weekly
1266,32,Male,79,Louisiana,M,Lavender,Spring,2.7,No,Yes,27,Bank Transfer,Weekly
4830,34,Other,61.63,Houston,,Green,Winter,2,Yes,No,22,Cash,Quarterly
4583,20,Other,,New York,M,Blue,Summer,,Yes,Yes,32,PayPal,Quarterly
2088,54,Male,91,Wisconsin,M,Blue,Summer,4.7,No,No,1,Credit Card,Weekly
2197,25,Male,58,Vermont,M,Gray,Spring,4.8,No,No,31,PayPal,Weekly
4693,60,Male,915.2,Chicago,,Green,Winter,,Yes,No,,PayPal,Monthly
3835,43,Female,59,Tennessee,M,Magenta,Winter,4.1,No,No,17,Cash,Quarterly
2182,22,Male,63,Hawaii,M,Black,Fall,3.2,No,No,32,Bank Transfer,Bi-Weekly
3423,19,Female,91,New York,L,Beige,Winter,3.2,No,No,9,Venmo,Monthly
569,44,Male,88,Utah,L,Red,Summer,4,Yes,Yes,36,PayPal,Monthly
2482,41,Male,92,New Jersey,XL,Cyan,Fall,2.9,No,No,35,Debit Card,Weekly
663,24,Male,98,Illinois,L,Magenta,Fall,2.8,Yes,Yes,39,Venmo,Bi-Weekly
1782,31,Male,33,Iowa,M,Pink,Fall,3.7,No,No,49,Bank Transfer,Quarterly
1028,33,Male,90,Ohio,L,Teal,Summer,2.8,Yes,Yes,11,Cash,Monthly
3277,39,Female,99,South Dakota,M,White,Summer,4,No,No,41,PayPal,Every 3 Months
4990,32,Female,76.8,Phoenix,S,Blue,Autumn,5,No,No,44,Debit Card,Monthly
2069,70,Male,81,Vermont,XL,Black,Summer,3.9,No,No,44,Venmo,Monthly
496,33,Male,36,Michigan,XL,Cyan,Fall,3.3,Yes,Yes,6,Debit Card,Fortnightly
3026,40,Female,60,Montana,XL,Green,Summer,3.4,No,No,7,PayPal,Monthly
3539,56,Female,63,Iowa,S,White,Spring,4.5,No,No,21,Venmo,Monthly
3524,49,Female,59,Nevada,M,Cyan,Summer,2.8,No,No,30,Cash,Fortnightly
1500,19,Male,85,Georgia,S,Olive,Fall,3.4,No,Yes,24,Credit Card,Every 3 Months
1439,58,Male,38,Washington,M,Cyan,Spring,2.9,No,Yes,24,Debit Card,Monthly
552,29,Male,78,Idaho,XL,Green,Fall,3.1,Yes,Yes,27,Cash,Bi-Weekly
3408,46,Female,46,Alabama,S,Purple,Spring,2.6,No,No,20,Cash,Quarterly
745,67,Male,66,Illinois,S,Charcoal,Spring,4.1,Yes,Yes,42,Debit Card,Bi-Weekly
3894,21,Female,64,Massachusetts,L,White,Fall,3.3,No,No,29,Bank Transfer,Bi-Weekly
2655,23,Female,70,Idaho,S,Pink,Fall,4.1,No,No,4,PayPal,Annually
2093,42,Male,45,Minnesota,M,Silver,Fall,2.6,No,No,27,Bank Transfer,Weekly
1737,57,Male,61,Tennessee,M,Purple,Summer,2.6,No,No,43,Cash,Quarterly
1344,68,Male,56,Florida,M,Indigo,Spring,3.4,No,Yes,34,Bank Transfer,Monthly
4772,50,Female,,Los Angeles,L,Black,Spring,,Yes,No,18,Credit Card,Weekly
5040,27,Male,,Chicago,,Green,Winter,,No,No,36,Credit Card,Quarterly
2884,22,Female,48,Rhode Island,XL,Silver,Spring,3.2,No,No,10,PayPal,Weekly
3480,46,Female,56,New York,S,Orange,Summer,4.9,No,No,41,Cash,Monthly
3713,51,Female,72,Oregon,M,Turquoise,Spring,3.7,No,No,24,PayPal,Quarterly
4131,44,Male,418.13,Los Angeles,,Red,Spring,4,No,Yes,,Credit Card,Weekly
4140,70,Female,1281.96,New York,,White,Spring,1,No,No,,Cash,Weekly
2605,47,Male,54,Colorado,M,Beige,Spring,3.4,No,No,6,Debit Card,Weekly
1923,18,Male,63,Kentucky,S,Peach,Summer,4.6,No,No,9,PayPal,Monthly
2703,70,Female,37,Texas,L,Gray,Fall,4,No,No,39,Debit Card,Fortnightly
522,36,Male,41,Vermont,L,Gold,Winter,3.5,Yes,Yes,50,Bank Transfer,Annually
1196,25,Male,95,Texas,M,White,Winter,4,No,Yes,33,Venmo,Monthly
342,20,Male,20,Utah,S,Blue,Summer,4.6,Yes,Yes,40,Debit Card,Bi-Weekly
3100,42,Female,98,Michigan,S,Maroon,Fall,2.9,No,No,21,Bank Transfer,Bi-Weekly
1535,55,Male,66,Wyoming,M,Green,Summer,3.4,No,Yes,26,Venmo,Fortnightly
3821,34,Female,65,New Hampshire,M,Purple,Winter,5,No,No,34,Debit Card,Quarterly
1461,70,Male,85,Pennsylvania,L,Violet,Fall,4.6,No,Yes,33,Venmo,Bi-Weekly
2558,70,Male,23,Oklahoma,L,Cyan,Spring,3.9,No,No,17,PayPal,Fortnightly
4065,23,Male,,Phoenix,L,Blue,Autumn,,Yes,Yes,,Debit Card,Quarterly
2082,24,Male,78,Alabama,S,Cyan,Spring,4.3,No,No,48,Bank Transfer,Bi-Weekly
1871,43,Male,99,Wyoming,L,Violet,Spring,4.3,No,No,27,Debit Card,Fortnightly
1301,67,Male,100,West Virginia,M,Charcoal,Spring,4.5,No,Yes,47,Credit Card,Every 3 Months
873,56,Male,33,North Dakota,M,Pink,Spring,2.9,Yes,Yes,25,Cash,Quarterly
4031,44,Other,,New York,L,White,Spring,5,Yes,No,0,Credit Card,Monthly
1036,61,Male,89,Georgia,M,Brown,Fall,2.8,Yes,Yes,32,Venmo,Annually
3260,57,Female,95,Oklahoma,XL,Indigo,Fall,3.7,No,No,5,Debit Card,Every 3 Months
240,49,Male,51,Vermont,L,Yellow,Summer,2.9,Yes,Yes,47,Credit Card,Bi-Weekly
194,36,Male,100,North Dakota,S,Silver,Fall,3,Yes,Yes,29,Venmo,Annually
2122,43,Male,68,Alaska,M,Olive,Winter,3.5,No,No,32,Bank Transfer,Monthly
2652,51,Male,43,Tennessee,M,Cyan,Summer,4.6,No,No,27,PayPal,Quarterly
1205,67,Male,94,Florida,M,Pink,Spring,3.2,No,Yes,20,Credit Card,Every 3 Months
1431,48,Male,30,Michigan,S,Orange,Summer,4.9,No,Yes,3,Credit Card,Fortnightly
2113,43,Male,68,Tennessee,M,Lavender,Fall,4.5,No,No,7,Cash,Fortnightly
1983,41,Male,77,Kansas,M,Turquoise,Summer,2.7,No,No,32,PayPal,Monthly
5074,24,Other,275.67,Chicago,L,White,Winter,,Yes,No,,Cash,Weekly
1513,60,Male,23,Wisconsin,L,Silver,Winter,3.9,No,Yes,18,PayPal,Bi-Weekly
31,57,Male,31,North Carolina,L,Black,Winter,4.7,Yes,Yes,16,Credit Card,Monthly
1712,21,Male,93,North Carolina,M,Lavender,Spring,4.7,No,No,19,Credit Card,Monthly
948,57,Male,32,Indiana,M,Charcoal,Winter,3.9,Yes,Yes,6,Cash,Every 3 Months
3488,25,Female,24,West Virginia,L,Beige,Fall,2.9,No,No,39,Bank Transfer,Annually
4573,23,Male,1441.51,Phoenix,L,Black,Winter,,No,Yes,3,Credit Card,Quarterly
4211,58,Other,39.28,Chicago,L,Green,Summer,,Yes,No,,Credit Card,Weekly
1316,56,Male,75,Mississippi,L,Green,Spring,4.2,No,Yes,29,Debit Card,Quarterly
1924,64,Male,36,Nebraska,XL,Blue,Summer,4.3,No,No,7,Cash,Annually
2373,50,Male,39,Alabama,XL,Silver,Spring,3.1,No,No,9,PayPal,Fortnightly
4407,33,Male,,New York,L,White,Autumn,,Yes,Yes,,Credit Card,Monthly
4839,43,Male,1063.29,Houston,,White,Autumn,3,Yes,Yes,30,PayPal,Quarterly
1281,30,Male,78,Georgia,L,White,Winter,4.4,No,Yes,39,Venmo,Every 3 Months
4727,28,Other,1108.88,New York,,White,Winter,4,Yes,No,9,Credit Card,Weekly
943,26,Male,91,Arizona,M,Cyan,Winter,3.2,Yes,Yes,38,PayPal,Bi-Weekly
3237,63,Female,84,South Carolina,L,Olive,Fall,4.1,No,No,8,Cash,Monthly
1320,65,Male,24,Oklahoma,M,Magenta,Spring,4,No,Yes,48,Bank Transfer,Weekly
4749,59,Female,576.66,Los Angeles,XL,White,Summer,,Yes,No,14,Credit Card,Weekly
495,38,Male,68,Indiana,M,Indigo,Winter,4.5,Yes,Yes,42,Debit Card,Weekly
5093,28,Other,,Los Angeles,,Black,Spring,,No,Yes,0,Credit Card,Monthly
857,55,Male,33,Alaska,M,Gold,Summer,3.5,Yes,Yes,47,Debit Card,Fortnightly
2611,66,Male,93,West Virginia,M,Violet,Spring,3.1,No,No,25,Cash,Quarterly
1013,28,Male,37,New Mexico,L,Teal,Summer,3.8,Yes,Yes,27,Credit Card,Annually
3196,68,Female,58,Missouri,S,Red,Spring,4.9,No,No,36,Credit Card,Quarterly
1603,54,Male,48,West Virginia,S,Charcoal,Winter,2.8,No,Yes,13,Venmo,Fortnightly
2782,65,Female,39,Mississippi,M,Blue,Spring,4.6,No,No,33,PayPal,Weekly
1660,53,Male,37,Utah,M,Black,Fall,3.9,No,Yes,44,Venmo,Annually
2143,47,Male,39,North Dakota,M,Maroon,Winter,4.3,No,No,21,Venmo,Quarterly
4187,44,Male,,Los Angeles,XL,Green,Summer,,Yes,Yes,16,Credit Card,Monthly
1053,60,Male,36,Virginia,XL,Pink,Fall,3,Yes,Yes,1,Credit Card,Fortnightly
